Date,Open,High,Low,Close,Adj Close,Volume,Ticker,return_1,log_return_1,momentum_14,volatility_14,rsi_14,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,volume_change_1,news_count,mean_ticker_sentiment,mean_ticker_relevance,sentiment_std,days_since_last_news,sentiment_mean_3,sentiment_mean_7,sentiment_diff_1,sentiment_window_spread_3_7
2015-01-23,58.0,59.04999923706055,57.779998779296875,58.619998931884766,57.91630554199219,3887300,CRM,0.010689636756633814,0.010632906515323138,-0.010465947485065574,0.018070033023675335,47.29019836421548,-0.433883739117558,-0.9009688679024191,0.38541335945432564,0.9227440286201427,-0.29083280124053634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-26,58.529998779296875,59.97999954223633,58.400001525878906,59.779998779296875,59.062374114990234,4753200,CRM,0.019788465857189852,0.019595219374123864,0.02767750835534799,0.018087847425288375,56.98179002951179,0.0,1.0,0.4324994021339788,0.901634220265486,0.22275100969824813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,58.900001525878906,58.900001525878906,57.2400016784668,57.790000915527344,57.09626388549805,4150700,CRM,-0.03328869027107961,-0.03385537026386566,0.010314687844727333,0.01987168994122029,52.35059836037919,0.7818314824680298,0.6234898018587336,0.44794493940789115,0.8940611451454876,-0.12675671126819832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,58.43000030517578,58.5,56.349998474121094,56.349998474121094,55.673545837402344,4683400,CRM,-0.02491784770017791,-0.025233552764812272,-0.010187982222827352,0.021012891918061074,47.886290891215516,0.9749279121818236,-0.22252093395631434,0.4632579225674917,0.88622350294858,0.12833979810634344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,56.79999923706055,58.2599983215332,55.849998474121094,58.099998474121094,57.40254211425781,4424500,CRM,0.03105590146206816,0.030583424187700558,-0.00836323053747512,0.021224116483917286,48.22591734344619,0.43388373911755823,-0.900968867902419,0.4784338202547012,0.8781236129591848,-0.05528035188111202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,57.5,58.13999938964844,56.369998931884766,56.45000076293945,55.77235412597656,3817400,CRM,-0.028399272883227078,-0.02881033348390467,-0.029401634954590583,0.02246465549110996,44.311379829158405,-0.433883739117558,-0.9009688679024191,0.49346814167723735,0.8697638720650646,-0.13721324443439942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,56.880001068115234,57.33000183105469,55.45000076293945,57.279998779296875,56.59238815307617,3495200,CRM,0.014703241897958241,0.014596197230247573,-0.0077949206046714625,0.02282193596108548,48.54179888110429,0.0,1.0,0.5376773767406141,0.8431506618282,-0.08440299680410746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,57.65999984741211,58.65999984741211,57.22999954223633,58.61000061035156,57.90642547607422,3474200,CRM,0.02321930620458401,0.02295383956088443,0.011040182442153768,0.02366245866438371,51.9370445511472,0.7818314824680298,0.6234898018587336,0.5521013427459208,0.8337770129585915,-0.006008239871824195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,58.439998626708984,59.470001220703125,58.209999084472656,58.9900016784668,58.281864166259766,3013100,CRM,0.0064835533894895825,0.006462625566279454,0.030393042418634053,0.023372491267891184,55.37701500581518,0.9749279121818236,-0.22252093395631434,0.5663619330814524,0.8241566360566663,-0.13272120200333892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,58.95000076293945,59.47999954223633,58.7599983215332,59.2599983215332,58.54861831665039,2513000,CRM,0.0045769899200556186,0.004566547353249747,0.07530389521356895,0.020377994850673636,64.50034774806139,0.43388373911755823,-0.900968867902419,0.580454927809098,0.8142923779467267,-0.1659752414456872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,59.2599983215332,59.70000076293945,58.650001525878906,59.16999816894531,58.45970153808594,2714200,CRM,-0.0015187336337670887,-0.0015198880787032109,0.044668058025425283,0.01938389691804018,59.829058815718334,-0.433883739117558,-0.9009688679024191,0.5943761565849831,0.804187157621448,0.08006366892160766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-09,58.849998474121094,58.97999954223633,57.81999969482422,57.97999954223633,57.28398895263672,2879000,CRM,-0.020111520424780815,-0.020316510144632698,0.012043962570822186,0.02018120884352201,52.57270330769435,0.0,1.0,0.6350683134867438,0.7724559775191742,0.060717706874954036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,58.5,59.16999816894531,58.220001220703125,58.790000915527344,58.08426284790039,3093700,CRM,0.01397035839403471,0.013873672388694894,0.01871429298541205,0.020416904727540833,53.91305141052624,0.7818314824680298,0.6234898018587336,0.6482618097757122,0.7614175109532997,0.074574505036471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,58.81999969482422,59.099998474121094,58.61000061035156,58.79999923706055,58.09413528442383,3413700,CRM,0.00017006840240685328,0.00017005394241553985,0.013793090294147436,0.020394003980482554,52.95857862950156,0.9749279121818236,-0.22252093395631434,0.6612634749656386,0.7501537286959042,0.10343601512751732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-12,59.290000915527344,61.34000015258789,59.220001220703125,61.2599983215332,60.52460861206055,5284800,CRM,0.041836719666522804,0.040985232076142214,0.045035814359465576,0.023039395267006015,58.59375194025625,0.43388373911755823,-0.900968867902419,0.6740694616546162,0.7386679638813748,0.5481149485895069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-13,61.25,63.220001220703125,61.099998474121094,62.849998474121094,62.09552383422851,5107000,CRM,0.02595494933320941,0.025623836752588388,0.051354964160478245,0.023432446402046482,59.72134578904594,-0.433883739117558,-0.9009688679024191,0.6866759803451553,0.726963615332308,-0.03364365728125951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-17,62.58000183105469,62.61000061035156,61.83000183105469,62.06999969482422,61.32489013671875,3447200,CRM,-0.012410482072136353,-0.012488135249228689,0.07406123397632447,0.021470035314703113,64.67764225451315,0.7818314824680298,0.6234898018587336,0.7350336741329412,0.6780306024735382,-0.32500489524182496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-18,62.400001525878906,63.0,62.290000915527344,63.0,62.24372100830078,2534300,CRM,0.014983088605578399,0.01487195088261023,0.11801245263445637,0.019723237923192288,73.63185954531602,0.9749279121818236,-0.22252093395631434,0.746588114532413,0.6652865452111116,-0.264823624970991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-19,62.59000015258789,63.029998779296875,62.0099983215332,62.810001373291016,62.05600357055664,2320900,CRM,-0.0030158512176029495,-0.0030204080610337874,0.08106717767415872,0.01876201360023897,68.82496564177984,0.43388373911755823,-0.900968867902419,0.7579216274973472,0.6523456189565257,-0.08420471136013885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
