Date,Open,High,Low,Close,Adj Close,Volume,Ticker,return_1,log_return_1,momentum_14,volatility_14,rsi_14,day_of_week_sin,day_of_week_cos,day_of_year_sin,day_of_year_cos,volume_change_1,news_count,mean_ticker_sentiment,mean_ticker_relevance,sentiment_std,days_since_last_news,sentiment_mean_3,sentiment_mean_7,sentiment_diff_1,sentiment_window_spread_3_7
2015-01-23,73.44000244140625,74.4000015258789,73.05999755859375,74.05999755859375,74.05999755859375,1851700,ADBE,0.007893225029438344,0.007862236488297336,0.023776628528832555,0.014667532901442222,57.363013922329166,-0.433883739117558,-0.9009688679024191,0.38541335945432564,0.9227440286201427,-0.1500114757860913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-26,72.61000061035156,73.1500015258789,71.68000030517578,72.73999786376953,72.73999786376953,3593700,ADBE,-0.017823382910320484,-0.017984132329405277,0.010558411661462319,0.015500888851046779,53.006303900644156,0.0,1.0,0.4324994021339788,0.901634220265486,0.9407571420856511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27,71.70999908447266,72.36000061035156,71.05999755859375,71.45999908447266,71.45999908447266,1798600,ADBE,-0.01759690427396088,-0.01775357040729494,0.013185882904747315,0.015248210800888454,53.72894805591296,0.7818314824680298,0.6234898018587336,0.44794493940789115,0.8940611451454876,-0.4995130367031193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28,71.54000091552734,71.83999633789062,70.06999969482422,70.25,70.25,2281100,ADBE,-0.01693253708333131,-0.017077531569662845,-0.012093947447194497,0.015808924984513976,46.71755645166926,0.9749279121818236,-0.22252093395631434,0.4632579225674917,0.88622350294858,0.26826420549316143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29,70.02999877929688,71.81999969482422,69.77999877929688,71.63999938964844,71.63999938964844,2538100,ADBE,0.019786468180049033,0.01959326045895239,-0.017553466969805753,0.015144887967027083,44.95268935988938,0.43388373911755823,-0.900968867902419,0.4784338202547012,0.8781236129591848,0.11266494235237379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30,71.31999969482422,71.66999816894531,70.05999755859375,70.12999725341797,70.12999725341797,2331800,ADBE,-0.021077640272127884,-0.021302945288141893,-0.02380288379233597,0.015663200242402562,43.4782684602425,-0.433883739117558,-0.9009688679024191,0.49346814167723735,0.8697638720650646,-0.08128127339348334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02,70.44000244140625,71.19999694824219,69.04000091552734,71.11000061035156,71.11000061035156,2381900,ADBE,0.013974096610788411,0.013877359093963848,-0.00014063745562709062,0.015981075934507587,49.96259490366262,0.0,1.0,0.5376773767406141,0.8431506618282,0.021485547645595737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-03,71.54000091552734,71.97000122070312,71.0,71.91999816894531,71.91999816894531,1555900,ADBE,0.011390768550715524,0.01132638222513152,0.018841222553524606,0.016088468078127898,54.871798311361815,0.7818314824680298,0.6234898018587336,0.5521013427459208,0.8337770129585915,-0.3467819807716529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-04,71.79000091552734,72.62000274658203,71.77999877929688,72.27999877929688,72.27999877929688,2165200,ADBE,0.005005570349235766,0.004993084131734212,0.03271897393088463,0.01584882348070497,58.5384004000735,0.9749279121818236,-0.22252093395631434,0.5663619330814524,0.8241566360566663,0.3916061443537502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-05,72.47000122070312,73.18000030517578,72.31999969482422,73.0999984741211,73.0999984741211,1438800,ADBE,0.0113447663070394,0.011280897046380961,0.039977201906295834,0.01602410070856385,60.08613050255389,0.43388373911755823,-0.900968867902419,0.580454927809098,0.8142923779467267,-0.3354886384629595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-06,73.18000030517578,73.62000274658203,72.23999786376953,72.54000091552734,72.54000091552734,1367400,ADBE,-0.007660705475828422,-0.00769019940611986,0.011292311734089067,0.015404741481656457,53.103438196072474,-0.433883739117558,-0.9009688679024191,0.5943761565849831,0.804187157621448,-0.04962468723936608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-09,72.08999633789062,72.9800033569336,72.04000091552734,72.33000183105469,72.33000183105469,1627800,ADBE,-0.002894941850320576,-0.002899140299280474,0.011749950935596054,0.015395619793775347,53.22582251867356,0.0,1.0,0.6350683134867438,0.7724559775191742,0.1904344010530934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-10,72.94000244140625,73.19000244140625,72.11000061035156,72.76000213623047,72.76000213623047,1696200,ADBE,0.005944978491499997,0.0059273768334021995,0.017053413546131546,0.015452914904965174,54.55224543431772,0.7818314824680298,0.6234898018587336,0.6482618097757122,0.7614175109532997,0.042019904165130795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-11,72.77999877929688,73.13999938964844,72.3499984741211,73.01000213623047,73.01000213623047,1600900,ADBE,0.0034359537199011303,0.003430064317538791,-0.00639631463297663,0.013596294980235103,47.99316155564184,0.9749279121818236,-0.22252093395631434,0.6612634749656386,0.7501537286959042,-0.0561844122155406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
